driverId,truckId,eventTime,eventType,longitude,latitude,routeName,eventDate
12,104,00:01.2,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-27-22
29,66,00:01.6,Normal,-95.99,36.17,Wichita to Little Rock Route 2,2016-05-27-22
28,39,00:01.7,Normal,-92.42,39.76,Springfield to KC Via Hanibal Route 2,2016-05-27-22
15,51,00:01.8,Normal,-91.38,34.83,Joplin to Kansas City,2016-05-27-22
27,105,00:02.0,Normal,-91.1,38.83,Springfield to KC Via Columbia Route 2,2016-05-27-22
26,57,00:02.2,Normal,-93.14,37.26,Saint Louis to Tulsa Route2,2016-05-27-22
12,104,00:02.2,Normal,-90.15,38.62,Peoria to Ceder Rapids,2016-05-27-22
22,87,00:02.3,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:02.3,Normal,-92.99,37.34,Saint Louis to Tulsa,2016-05-27-22
11,74,00:02.7,Normal,-89.74,39.1,Saint Louis to Memphis Route2,2016-05-27-22
30,58,00:02.8,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-05-27-22
26,57,00:03.1,Normal,-92.99,37.34,Saint Louis to Tulsa Route2,2016-05-27-22
16,12,00:03.1,Normal,-91.47,41.74,Saint Louis to Memphis,2016-05-27-22
29,66,00:03.3,Normal,-96.44,36.23,Wichita to Little Rock Route 2,2016-05-27-22
28,39,00:03.6,Normal,-92.07,39.71,Springfield to KC Via Hanibal Route 2,2016-05-27-22
23,68,00:03.7,Normal,-91.78,42.23,Joplin to Kansas City Route 2,2016-05-27-22
20,41,00:03.7,Normal,-91.59,41.7,Des Moines to Chicago Route 2,2016-05-27-22
12,104,00:03.8,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-27-22
24,97,00:04.1,Normal,-89.74,39.1,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:04.5,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-05-27-22
13,89,00:04.5,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-05-27-22
31,18,00:04.6,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-05-27-22
30,58,00:04.6,Normal,-91.94,41.71,Des Moines to Chicago Route 2,2016-05-27-22
16,12,00:04.8,Normal,-91.78,42.23,Saint Louis to Memphis,2016-05-27-22
24,97,00:05.1,Normal,-89.63,39.84,Peoria to Ceder Rapids Route 2,2016-05-27-22
25,96,00:05.2,Normal,-90.35,38.43,Memphis to Little Rock,2016-05-27-22
15,51,00:05.3,Normal,-92.31,34.78,Joplin to Kansas City,2016-05-27-22
17,15,00:05.5,Normal,-90.41,38.75,Springfield to KC Via Columbia,2016-05-27-22
14,25,00:05.5,Normal,-94.3,37.66,Joplin to Kansas City Route 2,2016-05-27-22
16,12,00:05.6,Normal,-91.78,42.23,Saint Louis to Memphis,2016-05-27-22
19,26,00:06.0,Normal,-96.97,36.24,Wichita to Little Rock.kml,2016-05-27-22
32,42,00:06.2,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:06.2,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:06.3,Normal,-94.31,37.31,Joplin to Kansas City Route 2,2016-05-27-22
21,109,00:06.6,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
26,57,00:06.6,Normal,-92.48,37.8,Saint Louis to Tulsa Route2,2016-05-27-22
29,66,00:06.8,Normal,-97.35,36.4,Wichita to Little Rock Route 2,2016-05-27-22
24,97,00:06.8,Normal,-88.77,40.76,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,00:07.1,Normal,-91.2,39.75,Springfield to KC Via Hanibal,2016-05-27-22
20,41,00:07.1,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-05-27-22
26,57,00:07.4,Normal,-92.31,37.81,Saint Louis to Tulsa Route2,2016-05-27-22
16,12,00:07.5,Normal,-91.47,41.74,Saint Louis to Memphis,2016-05-27-22
25,96,00:07.9,Normal,-89.71,37.47,Memphis to Little Rock,2016-05-27-22
14,25,00:08.1,Normal,-94.58,37.03,Joplin to Kansas City Route 2,2016-05-27-22
20,41,00:08.1,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-05-27-22
15,51,00:08.1,Normal,-91.93,34.81,Joplin to Kansas City,2016-05-27-22
23,68,00:08.2,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-05-27-22
26,57,00:08.3,Normal,-92.08,37.81,Saint Louis to Tulsa Route2,2016-05-27-22
18,16,00:08.7,Normal,-90.79,39.69,Springfield to KC Via Hanibal,2016-05-27-22
22,87,00:08.8,Normal,-91.14,34.96, Saint Louis to Chicago Route2,2016-05-27-22
30,58,00:09.0,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-05-27-22
17,15,00:09.1,Normal,-90.55,38.81,Springfield to KC Via Columbia,2016-05-27-22
12,104,00:09.2,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-27-22
24,97,00:09.5,Normal,-87.67,41.87,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,00:09.6,Normal,-90.63,39.7,Springfield to KC Via Hanibal,2016-05-27-22
31,18,00:09.8,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
11,74,00:09.8,Normal,-88.07,41.48,Saint Louis to Memphis Route2,2016-05-27-22
14,25,00:09.9,Normal,-94.46,37.16,Joplin to Kansas City Route 2,2016-05-27-22
23,68,00:09.9,Normal,-90.44,41.54,Joplin to Kansas City Route 2,2016-05-27-22
22,87,00:10.4,Normal,-90.68,35.12, Saint Louis to Chicago Route2,2016-05-27-22
32,42,00:10.6,Normal,-90.94,35.03,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:10.7,Normal,-89.03,41.92,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:10.7,Normal,-89.65,36.37,Memphis to Little Rock,2016-05-27-22
19,26,00:11.1,Normal,-97.32,37.15,Wichita to Little Rock.kml,2016-05-27-22
29,66,00:11.2,Normal,-97.32,37.27,Wichita to Little Rock Route 2,2016-05-27-22
10,85,00:11.2,Normal,-91.44,38.09,Saint Louis to Tulsa,2016-05-27-22
31,18,00:11.5,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:11.6,Normal,-90.79,38.83,Springfield to KC Via Columbia Route 2,2016-05-27-22
13,89,00:11.6,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-27-22
14,25,00:11.8,Normal,-94.3,37.66,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:11.9,Normal,-90.93,38.82,Springfield to KC Via Columbia,2016-05-27-22
32,42,00:12.2,Normal,-90.37,35.21,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,00:12.3,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-05-27-22
20,41,00:12.4,Normal,-88.64,42.21,Des Moines to Chicago Route 2,2016-05-27-22
21,109,00:12.7,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
17,15,00:12.7,Normal,-91.1,38.83,Springfield to KC Via Columbia,2016-05-27-22
22,87,00:13.0,Normal,-90.04,35.19, Saint Louis to Chicago Route2,2016-05-27-22
25,96,00:13.2,Normal,-90.24,35.35,Memphis to Little Rock,2016-05-27-22
27,105,00:13.3,Normal,-91.1,38.83,Springfield to KC Via Columbia Route 2,2016-05-27-22
26,57,00:13.3,Normal,-91.18,38.22,Saint Louis to Tulsa Route2,2016-05-27-22
20,41,00:13.3,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:13.7,Normal,-94.35,38.33,Joplin to Kansas City Route 2,2016-05-27-22
32,42,00:13.9,Normal,-90.04,35.19,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:14.1,Normal,-94.38,38.67,Memphis to Little Rock Route 2,2016-05-27-22
30,58,00:14.2,Normal,-88.64,42.21,Des Moines to Chicago Route 2,2016-05-27-22
20,41,00:14.2,Normal,-88.02,42.04,Des Moines to Chicago Route 2,2016-05-27-22
13,89,00:14.3,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-27-22
16,12,00:14.4,Normal,-89.52,40.7,Saint Louis to Memphis,2016-05-27-22
29,66,00:14.9,Normal,-97.32,37.48,Wichita to Little Rock Route 2,2016-05-27-22
15,51,00:15.0,Normal,-90.04,35.19,Joplin to Kansas City,2016-05-27-22
18,16,00:15.1,Normal,-89.96,39.74,Springfield to KC Via Hanibal,2016-05-27-22
13,89,00:15.2,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-27-22
16,12,00:15.4,Normal,-89.91,40.86,Saint Louis to Memphis,2016-05-27-22
17,15,00:15.4,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-05-27-22
25,96,00:15.8,Normal,-90.24,35.35,Memphis to Little Rock,2016-05-27-22
10,85,00:15.9,Normal,-90.69,38.5,Saint Louis to Tulsa,2016-05-27-22
31,18,00:15.9,Normal,-94.59,39.1,Memphis to Little Rock Route 2,2016-05-27-22
20,41,00:15.9,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-05-27-22
16,12,00:16.2,Normal,-90.29,40.96,Saint Louis to Memphis,2016-05-27-22
22,87,00:16.5,Normal,-91.14,34.96, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:16.7,Normal,-90.53,38.51,Saint Louis to Tulsa,2016-05-27-22
15,51,00:16.8,Normal,-90.68,35.12,Joplin to Kansas City,2016-05-27-22
21,109,00:16.8,Normal,-94.38,38.99,Memphis to Little Rock Route 2,2016-05-27-22
11,74,00:17.0,Normal,-89.74,39.1,Saint Louis to Memphis Route2,2016-05-27-22
16,12,00:17.0,Normal,-90.44,41.54,Saint Louis to Memphis,2016-05-27-22
23,68,00:17.6,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-05-27-22
29,66,00:17.6,Normal,-97.37,36.91,Wichita to Little Rock Route 2,2016-05-27-22
20,41,00:17.6,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-05-27-22
26,57,00:17.7,Normal,-90.34,38.58,Saint Louis to Tulsa Route2,2016-05-27-22
14,25,00:18.1,Normal,-94.38,38.99,Joplin to Kansas City Route 2,2016-05-27-22
28,39,00:18.1,Normal,-89.78,39.77,Springfield to KC Via Hanibal Route 2,2016-05-27-22
27,105,00:18.3,Normal,-92.22,38.96,Springfield to KC Via Columbia Route 2,2016-05-27-22
24,97,00:18.4,Normal,-89.74,39.1,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,00:18.5,Normal,-89.78,39.77,Springfield to KC Via Hanibal,2016-05-27-22
11,74,00:18.7,Normal,-90.2,38.65,Saint Louis to Memphis Route2,2016-05-27-22
12,104,00:18.8,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-27-22
19,26,00:19.0,Normal,-97.37,36.79,Wichita to Little Rock.kml,2016-05-27-22
27,105,00:19.2,Normal,-92.38,38.98,Springfield to KC Via Columbia Route 2,2016-05-27-22
24,97,00:19.3,Normal,-89.63,39.84,Peoria to Ceder Rapids Route 2,2016-05-27-22
23,68,00:19.4,Normal,-91.47,41.74,Joplin to Kansas City Route 2,2016-05-27-22
13,89,00:19.7,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-27-22
14,25,00:19.9,Normal,-94.35,38.33,Joplin to Kansas City Route 2,2016-05-27-22
32,42,00:20.1,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-05-27-22
24,97,00:20.2,Normal,-89.17,40.38,Peoria to Ceder Rapids Route 2,2016-05-27-22
23,68,00:20.2,Normal,-91.63,41.72,Joplin to Kansas City Route 2,2016-05-27-22
15,51,00:20.2,Normal,-91.74,34.89,Joplin to Kansas City,2016-05-27-22
12,104,00:20.5,Normal,-90.0,37.72,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:20.7,Normal,-92.63,38.95,Springfield to KC Via Columbia,2016-05-27-22
23,68,00:21.0,Normal,-91.78,42.23,Joplin to Kansas City Route 2,2016-05-27-22
31,18,00:21.1,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-05-27-22
21,109,00:21.1,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-05-27-22
20,41,00:21.2,Normal,-89.29,41.85,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:21.5,Normal,-94.3,37.66,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:21.6,Normal,-92.85,38.93,Springfield to KC Via Columbia,2016-05-27-22
22,87,00:21.8,Normal,-92.31,34.78, Saint Louis to Chicago Route2,2016-05-27-22
18,16,00:21.9,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-05-27-22
21,109,00:22.0,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
30,58,00:22.1,Normal,-89.03,41.92,Des Moines to Chicago Route 2,2016-05-27-22
11,74,00:22.3,Normal,-88.77,40.76,Saint Louis to Memphis Route2,2016-05-27-22
19,26,00:22.3,Normal,-96.97,36.24,Wichita to Little Rock.kml,2016-05-27-22
31,18,00:22.7,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
10,85,00:22.7,Normal,-90.86,38.46,Saint Louis to Tulsa,2016-05-27-22
21,109,00:22.8,Normal,-94.58,37.03,Memphis to Little Rock Route 2,2016-05-27-22
14,25,00:23.2,Normal,-94.46,37.16,Joplin to Kansas City Route 2,2016-05-27-22
19,26,00:23.3,Normal,-96.68,36.2,Wichita to Little Rock.kml,2016-05-27-22
22,87,00:23.6,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-05-27-22
18,16,00:23.6,Normal,-90.52,39.71,Springfield to KC Via Hanibal,2016-05-27-22
29,66,00:23.7,Normal,-96.44,36.23,Wichita to Little Rock Route 2,2016-05-27-22
20,41,00:23.8,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:24.0,Normal,-94.58,37.03,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:24.2,Normal,-93.45,38.99,Springfield to KC Via Columbia,2016-05-27-22
28,39,00:24.2,Normal,-90.63,39.7,Springfield to KC Via Hanibal Route 2,2016-05-27-22
18,16,00:24.4,Normal,-90.63,39.7,Springfield to KC Via Hanibal,2016-05-27-22
21,109,00:24.6,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
24,97,00:24.6,Normal,-87.67,41.87,Peoria to Ceder Rapids Route 2,2016-05-27-22
26,57,00:25.0,Normal,-91.18,38.22,Saint Louis to Tulsa Route2,2016-05-27-22
12,104,00:25.1,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-27-22
31,18,00:25.3,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:25.4,Normal,-93.65,39.0,Springfield to KC Via Columbia Route 2,2016-05-27-22
32,42,00:25.5,Normal,-91.74,34.89,Peoria to Ceder Rapids Route 2,2016-05-27-22
17,15,00:25.8,Normal,-93.85,39.01,Springfield to KC Via Columbia,2016-05-27-22
19,26,00:25.8,Normal,-95.99,36.17,Wichita to Little Rock.kml,2016-05-27-22
30,58,00:25.8,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-05-27-22
23,68,00:26.2,Normal,-90.7,41.62,Joplin to Kansas City Route 2,2016-05-27-22
21,109,00:26.3,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-05-27-22
24,97,00:26.4,Normal,-88.42,41.11,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:26.5,Normal,-91.24,41.67,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:26.6,Normal,-94.31,37.31,Joplin to Kansas City Route 2,2016-05-27-22
15,51,00:26.7,Normal,-91.38,34.83,Joplin to Kansas City,2016-05-27-22
32,42,00:27.1,Normal,-91.14,34.96,Peoria to Ceder Rapids Route 2,2016-05-27-22
29,66,00:27.2,Normal,-95.56,35.97,Wichita to Little Rock Route 2,2016-05-27-22
24,97,00:27.3,Normal,-88.77,40.76,Peoria to Ceder Rapids Route 2,2016-05-27-22
10,85,00:27.4,Normal,-91.55,38.04,Saint Louis to Tulsa,2016-05-27-22
28,39,00:27.5,Normal,-91.36,39.76,Springfield to KC Via Hanibal Route 2,2016-05-27-22
15,51,00:27.7,Normal,-91.14,34.96,Joplin to Kansas City,2016-05-27-22
32,42,00:27.9,Normal,-90.94,35.03,Peoria to Ceder Rapids Route 2,2016-05-27-22
25,96,00:28.0,Normal,-90.0,37.72,Memphis to Little Rock,2016-05-27-22
24,97,00:28.2,Normal,-89.17,40.38,Peoria to Ceder Rapids Route 2,2016-05-27-22
10,85,00:28.3,Normal,-91.69,37.99,Saint Louis to Tulsa,2016-05-27-22
22,87,00:28.6,Normal,-90.37,35.21, Saint Louis to Chicago Route2,2016-05-27-22
15,51,00:28.6,Normal,-90.94,35.03,Joplin to Kansas City,2016-05-27-22
18,16,00:28.7,Normal,-91.59,39.68,Springfield to KC Via Hanibal,2016-05-27-22
25,96,00:28.9,Normal,-89.71,37.47,Memphis to Little Rock,2016-05-27-22
28,39,00:29.1,Normal,-91.8,39.67,Springfield to KC Via Hanibal Route 2,2016-05-27-22
10,85,00:29.1,Normal,-91.99,37.94,Saint Louis to Tulsa,2016-05-27-22
15,51,00:29.5,Normal,-90.68,35.12,Joplin to Kansas City,2016-05-27-22
12,104,00:29.6,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-27-22
28,39,00:29.9,Normal,-92.07,39.71,Springfield to KC Via Hanibal Route 2,2016-05-27-22
14,25,00:29.9,Normal,-94.38,38.67,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:30.1,Normal,-94.44,39.1,Springfield to KC Via Columbia,2016-05-27-22
30,58,00:30.1,Normal,-91.94,41.71,Des Moines to Chicago Route 2,2016-05-27-22
22,87,00:30.2,Normal,-90.04,35.19, Saint Louis to Chicago Route2,2016-05-27-22
12,104,00:30.5,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:30.8,Normal,-94.31,39.04,Springfield to KC Via Columbia,2016-05-27-22
23,68,00:30.9,Normal,-89.52,40.7,Joplin to Kansas City Route 2,2016-05-27-22
10,85,00:30.9,Normal,-92.31,37.81,Saint Louis to Tulsa,2016-05-27-22
19,26,00:31.0,Normal,-94.88,35.47,Wichita to Little Rock.kml,2016-05-27-22
26,57,00:31.2,Normal,-92.31,37.81,Saint Louis to Tulsa Route2,2016-05-27-22
13,89,00:31.3,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-27-22
18,16,00:31.3,Normal,-92.27,39.76,Springfield to KC Via Hanibal,2016-05-27-22
14,25,00:31.7,Normal,-94.59,39.1,Joplin to Kansas City Route 2,2016-05-27-22
23,68,00:31.8,Normal,-89.91,40.86,Joplin to Kansas City Route 2,2016-05-27-22
20,41,00:31.9,Normal,-93.04,41.71,Des Moines to Chicago Route 2,2016-05-27-22
13,89,00:32.2,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-27-22
25,96,00:32.3,Normal,-89.8,35.94,Memphis to Little Rock,2016-05-27-22
32,42,00:32.6,Normal,-90.37,35.21,Peoria to Ceder Rapids Route 2,2016-05-27-22
10,85,00:32.7,Normal,-92.61,37.7,Saint Louis to Tulsa,2016-05-27-22
20,41,00:32.8,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-05-27-22
19,26,00:32.8,Normal,-94.22,35.5,Wichita to Little Rock.kml,2016-05-27-22
21,109,00:33.0,Normal,-94.38,38.67,Memphis to Little Rock Route 2,2016-05-27-22
24,97,00:33.4,Normal,-89.63,39.84,Peoria to Ceder Rapids Route 2,2016-05-27-22
28,39,00:33.5,Normal,-92.74,39.76,Springfield to KC Via Hanibal Route 2,2016-05-27-22
32,42,00:33.6,Normal,-90.68,35.12,Peoria to Ceder Rapids Route 2,2016-05-27-22
10,85,00:33.7,Normal,-92.74,37.6,Saint Louis to Tulsa,2016-05-27-22
15,51,00:33.8,Normal,-90.68,35.12,Joplin to Kansas City,2016-05-27-22
25,96,00:34.0,Normal,-90.24,35.35,Memphis to Little Rock,2016-05-27-22
17,15,00:34.2,Normal,-93.65,39.0,Springfield to KC Via Columbia,2016-05-27-22
30,58,00:34.3,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-05-27-22
23,68,00:34.6,Normal,-90.7,41.62,Joplin to Kansas City Route 2,2016-05-27-22
15,51,00:34.7,Normal,-90.94,35.03,Joplin to Kansas City,2016-05-27-22
19,26,00:34.7,Normal,-93.61,35.51,Wichita to Little Rock.kml,2016-05-27-22
18,16,00:34.8,Normal,-92.94,39.77,Springfield to KC Via Hanibal,2016-05-27-22
31,18,00:34.8,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
10,85,00:35.2,Normal,-92.99,37.34,Saint Louis to Tulsa,2016-05-27-22
14,25,00:35.4,Normal,-94.35,38.33,Joplin to Kansas City Route 2,2016-05-27-22
11,74,00:35.5,Normal,-90.0,37.72,Saint Louis to Memphis Route2,2016-05-27-22
19,26,00:35.6,Normal,-93.36,35.4,Wichita to Little Rock.kml,2016-05-27-22
29,66,00:35.6,Normal,-93.12,35.31,Wichita to Little Rock Route 2,2016-05-27-22
24,97,00:35.9,Normal,-88.42,41.11,Peoria to Ceder Rapids Route 2,2016-05-27-22
30,58,00:36.2,Normal,-93.58,41.62,Des Moines to Chicago Route 2,2016-05-27-22
13,89,00:36.4,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-27-22
14,25,00:36.4,Normal,-94.37,38.0,Joplin to Kansas City Route 2,2016-05-27-22
18,16,00:36.5,Normal,-93.33,39.77,Springfield to KC Via Hanibal,2016-05-27-22
26,57,00:36.5,Normal,-93.14,37.26,Saint Louis to Tulsa Route2,2016-05-27-22
22,87,00:37.0,Normal,-92.09,34.8, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:37.0,Normal,-93.34,37.21,Saint Louis to Tulsa,2016-05-27-22
30,58,00:37.1,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-05-27-22
13,89,00:37.2,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-27-22
29,66,00:37.4,Normal,-92.53,35.15,Wichita to Little Rock Route 2,2016-05-27-22
25,96,00:37.4,Normal,-90.07,35.68,Memphis to Little Rock,2016-05-27-22
24,97,00:37.8,Normal,-87.67,41.87,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:37.8,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-05-27-22
10,85,00:38.0,Normal,-93.69,37.16,Saint Louis to Tulsa,2016-05-27-22
18,16,00:38.2,Normal,-93.93,39.76,Springfield to KC Via Hanibal,2016-05-27-22
31,18,00:38.2,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
15,51,00:38.3,Normal,-91.93,34.81,Joplin to Kansas City,2016-05-27-22
27,105,00:38.8,Normal,-92.63,38.95,Springfield to KC Via Columbia Route 2,2016-05-27-22
10,85,00:38.9,Normal,-93.96,37.08,Saint Louis to Tulsa,2016-05-27-22
28,39,00:39.1,Normal,-94.15,39.77,Springfield to KC Via Hanibal Route 2,2016-05-27-22
25,96,00:39.1,Normal,-89.65,36.37,Memphis to Little Rock,2016-05-27-22
15,51,00:39.3,Normal,-92.09,34.8,Joplin to Kansas City,2016-05-27-22
16,12,00:39.3,Normal,-91.63,41.72,Saint Louis to Memphis,2016-05-27-22
24,97,00:39.6,Normal,-88.07,41.48,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:39.7,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-05-27-22
26,57,00:39.8,Normal,-94.23,37.09,Saint Louis to Tulsa Route2,2016-05-27-22
25,96,00:40.1,Overspeed,-89.54,36.84,Memphis to Little Rock,2016-05-27-22
19,26,00:40.1,Normal,-92.25,34.75,Wichita to Little Rock.kml,2016-05-27-22
30,58,00:40.5,Normal,-92.19,41.74,Des Moines to Chicago Route 2,2016-05-27-22
22,87,00:40.5,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-05-27-22
32,42,00:40.6,Normal,-92.31,34.78,Peoria to Ceder Rapids Route 2,2016-05-27-22
18,16,00:40.8,Normal,-94.24,39.63,Springfield to KC Via Hanibal,2016-05-27-22
15,51,00:40.9,Normal,-92.31,34.78,Joplin to Kansas City,2016-05-27-22
11,74,00:41.0,Lane Departure,-90.07,35.68,Saint Louis to Memphis Route2,2016-05-27-22
16,12,00:41.1,Normal,-91.78,42.23,Saint Louis to Memphis,2016-05-27-22
22,87,00:41.4,Normal,-91.74,34.89, Saint Louis to Chicago Route2,2016-05-27-22
23,68,00:41.5,Normal,-91.47,41.74,Joplin to Kansas City Route 2,2016-05-27-22
29,66,00:41.7,Normal,-92.53,35.15,Wichita to Little Rock Route 2,2016-05-27-22
31,18,00:41.7,Normal,-89.63,39.84,Memphis to Little Rock Route 2,2016-05-27-22
11,74,00:42.0,Normal,-90.24,35.35,Saint Louis to Memphis Route2,2016-05-27-22
14,25,00:42.3,Normal,-89.91,40.86,Joplin to Kansas City Route 2,2016-05-27-22
24,97,00:42.4,Normal,-89.17,40.38,Peoria to Ceder Rapids Route 2,2016-05-27-22
21,109,00:42.4,Normal,-88.77,40.76,Memphis to Little Rock Route 2,2016-05-27-22
23,68,00:42.5,Normal,-91.32,41.71,Joplin to Kansas City Route 2,2016-05-27-22
13,89,00:42.6,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-05-27-22
27,105,00:43.1,Normal,-91.74,38.94,Springfield to KC Via Columbia Route 2,2016-05-27-22
22,87,00:43.2,Normal,-91.14,34.96, Saint Louis to Chicago Route2,2016-05-27-22
12,104,00:43.3,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-27-22
19,26,00:43.4,Normal,-92.87,35.25,Wichita to Little Rock.kml,2016-05-27-22
13,89,00:43.5,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-27-22
25,96,00:43.5,Normal,-90.24,38.0,Memphis to Little Rock,2016-05-27-22
17,15,00:43.8,Normal,-91.56,38.93,Springfield to KC Via Columbia,2016-05-27-22
14,25,00:44.0,Normal,-90.44,41.54,Joplin to Kansas City Route 2,2016-05-27-22
10,85,00:44.0,Normal,-95.35,36.47,Saint Louis to Tulsa,2016-05-27-22
31,18,00:44.2,Normal,-88.42,41.11,Memphis to Little Rock Route 2,2016-05-27-22
32,42,00:44.2,Normal,-91.38,34.83,Peoria to Ceder Rapids Route 2,2016-05-27-22
26,57,00:44.4,Normal,-95.35,36.47,Saint Louis to Tulsa Route2,2016-05-27-22
30,58,00:44.8,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:44.8,Normal,-90.7,41.62,Joplin to Kansas City Route 2,2016-05-27-22
22,87,00:44.9,Normal,-90.68,35.12, Saint Louis to Chicago Route2,2016-05-27-22
24,97,00:45.1,Normal,-90.2,38.65,Peoria to Ceder Rapids Route 2,2016-05-27-22
